field_1,Antenas,Nombres,Lat,Long,CentroLat,CentroLong,MINVU,Area
305,QTSUF,QTSUF6C,-32.889515000000003,-71.241958999999994,-32.890368422000002,-71.242975328100002,gran quillota,27331887.35
1170,SENDF,SENDFU1,-33.548220000000001,-70.629374999999996,-33.547418447799998,-70.629290857599997,gran santiago,818978.51
747,ANORF,ANORFL0,-23.569997499999999,-70.387039400000006,-23.569997499999999,-70.387039400000006,antofagasta,1646488.17
1989,ECAC2,ECAC2U7,-33.524700000000003,-70.787696999999994,-33.523676496100002,-70.787913481399997,gran santiago,1152808.15
3103,HSFC5,HSFC5U9,-33.400914999999998,-70.510109999999997,-33.400680320900001,-70.510109999999997,gran santiago,210905.99
10873,TDIJU,TDIJUW3,-33.453406999999999,-70.647751000000000,-33.454119431000002,-70.647522198600001,gran santiago,220662.83
1569,SLUIF,SLUIFW1,-33.364227000000000,-70.752159000000006,-33.363221232500003,-70.752159000000006,gran santiago,1455821.18
4458,AALTF,AALTF6Z,-23.656716700000000,-70.392913899999996,-23.657003360600001,-70.393773752100003,antofagasta,7299678.17
2625,TCNLF,TCNLFW2,-32.754047219999997,-70.708569444399998,-32.754047219999997,-70.707134343500002,san felipe,4012070.07
5879,JATOF,JATOF8Z,-33.526969440000002,-70.562488888900006,-33.527585810100000,-70.563109310599998,gran santiago,1230706.66
0,MGENC,MGENC,-33.438583000000001,-70.651780000000002,-33.438583000000001,-70.651780000000002,gran santiago,7219.35
911,CURI3,CURI3U3,-34.976111000000003,-71.256666999999993,-34.976624641699999,-71.257192999500006,curico,2050059.17
1376,MJTC1,MJTC1X,-33.437422220000002,-70.649722222199998,-33.436666130200003,-70.649392449000004,gran santiago,5371.71
726,GOYEN,GOYENW1,-33.423589000000000,-70.595797000000005,-33.423589000000000,-70.594350929599997,gran santiago,117542.89
8283,HREN1,HREN1U1,-32.970286999999999,-71.544927000000001,-32.969898401300000,-71.545051112199999,gran valparaiso,965211.31
560,LOLEO,LOLEOU2,-33.614671000000001,-71.607470000000006,-33.615006255799997,-71.606772717699997,gran san antonio,1957486.54
1645,IMPG1,IMPG1U2,-38.743760000000002,-72.963130000000007,-38.744241589799998,-72.961433530199997,nueva imperial,210916165.02
6976,SKVIT,SKVITU7,-33.399414000000000,-70.587164000000001,-33.399414000000000,-70.587164000000001,gran santiago,112765.49
21,ESBLA,ESBLAU3,-33.511834000000000,-70.730481999999995,-33.512219231300001,-70.730869694700004,gran santiago,1862952.11
12374,VGOLF,VGOLFU3,-53.134383000000000,-70.876878000000005,-53.134684730200000,-70.877749113099995,punta arenas,27326326.90
5748,MEART,MEARTEY,-33.436610999999999,-70.644524000000004,-33.436610999999999,-70.644524000000004,gran santiago,12466.69
1527,HOIN2,HOIN2U3,-33.412959999999998,-70.602879999999999,-33.412959999999998,-70.602879999999999,gran santiago,13847.49
1194,CHNRF,CHNRFU2,-26.327466999999999,-70.620354000000006,-26.328338020200000,-70.619792913100000,chanaral,233630283.05
2864,BNOC2,BNOC2W1,-40.335205000000002,-72.953666999999996,-40.334815141599996,-72.952261828600001,la union-rio bueno,15315284.26
3336,GBREF,GBREFU1,-33.025047219999998,-71.640644444399996,-33.024056732399998,-71.640852747099999,gran valparaiso,554524.64
10222,COHIG,COHIGU2,-27.363001000000001,-70.337397999999993,-27.363772088400001,-70.337397999999993,copiapo,843038.65
11091,CHILL,CHILLU9,-36.624419439999997,-72.085324999999997,-36.625111701400002,-72.086556878799996,gran chillan,969843.22
1869,NTSUF,NTSUF8Y,-33.431769439999997,-70.660280555599996,-33.432539902599999,-70.659505878900006,gran santiago,255710.87
16780,AFPPV,AFPPVU1,-33.441355999999999,-70.647007000000002,-33.441355999999999,-70.647007000000002,gran santiago,14885.31
2682,PGALF,PGALF3B,-33.438299999999998,-70.557360000000003,-33.438802883699999,-70.556316205599998,gran santiago,558440.69
3819,MECEF,MECEFAA,-33.449333299999999,-70.675583300000000,-33.449837359900002,-70.675803182199999,gran santiago,94758.89
1057,PPONF,PPONFL0,-33.621116999999998,-70.583618000000001,-33.621116999999998,-70.583618000000001,gran santiago,2466530.38
975,FLORF,FLORFU7,-29.924716000000000,-71.210320999999993,-29.923928406400002,-71.209990246100006,gran la serena,11395647.63
664,HIGF2,HIGF2B,-36.750347200000000,-73.096572199999997,-36.749934408700000,-73.097987648800000,gran concepcion,1131585.11
1843,LCMAF,LCMAF6Z,-33.576098999999999,-70.701881000000000,-33.576745494900003,-70.702805763200004,gran santiago,1494138.48
12289,VDJUL,VDJULU9,-33.451675000000002,-70.631275000000002,-33.451983185000003,-70.631584940099998,gran santiago,184505.78
4345,CABRS,CABRSU8,-37.029836000000003,-72.403694999999999,-37.031486812700003,-72.403330373800003,cabrero,99439656.92
6357,OBIF2,OBIF2U7,-33.403300999999999,-70.595703000000000,-33.402530537399997,-70.596477409000002,gran santiago,163433.69
2504,ANTNF,ANTNF8B,-23.610008329999999,-70.377825000000001,-23.610996981800000,-70.378580508100001,antofagasta,1174023.79
1172,CEJIE,CEJIEU1,-33.051471999999997,-71.634000000000000,-33.052125748900004,-71.632649056999995,gran valparaiso,1632474.23
3105,GERCF,GERCFU7,-36.741444440000002,-73.100316666699996,-36.741444440000002,-73.099689115600000,gran concepcion,2173317.78
5290,NCOOF,NCOOFU9,-33.585487000000001,-70.574005000000000,-33.585989883700002,-70.575050571500000,gran santiago,1612823.90
459,MONPL,MONPLU7,-33.444316999999998,-70.654585999999995,-33.443646488299997,-70.653194196399994,gran santiago,8013.12
465,PFVF2,PFVF2L0,-33.355801000000000,-70.675606000000002,-33.355801000000000,-70.675606000000002,gran santiago,1759129.48
1214,MESJO,MESJOU2,-33.498584000000001,-70.615920000000003,-33.498675731399999,-70.615617769099998,gran santiago,851072.45
4098,HSLU1,HSLU1U7,-33.436908000000003,-70.638341999999994,-33.436908000000003,-70.638060776499998,gran santiago,55004.30
2388,ALLOF,ALLOF8Z,-33.514828000000001,-70.767302999999998,-33.515547098399999,-70.768026724500004,gran santiago,935788.24
3645,LNROF,LNROF9C,-35.838866699999997,-71.577530600000003,-35.838453908699996,-71.578929607299997,linares,16375767.51
1059,ANCG1,ANCG1Y,-41.893642000000000,-73.817702999999995,-41.895653535000001,-73.817702999999995,ancud,19247830.46
691,ESBC2,ESBC2U8,-33.594794999999998,-70.697199999999995,-33.595297883699999,-70.696154315699999,gran santiago,1499324.81
1824,CRCSF,CRCSFU9,-34.943086100000002,-71.204261099999997,-34.943689560499998,-71.205536206299996,curico,32643506.96
4732,MEULA,MEULAU8,-33.449399999999997,-70.672300000000007,-33.449399999999997,-70.672300000000007,gran santiago,114416.83
1156,CFRAF,CFRAFBY,-33.487972220000003,-70.683274999999995,-33.488475103699997,-70.682230607299999,gran santiago,1748201.72
3237,ANASO,ANASOU2,-23.586189999999998,-70.379350000000002,-23.586860511699999,-70.379350000000002,antofagasta,588266.70
9184,VALEC,VALECU9,-33.045805999999999,-71.376249999999999,-33.045403692999997,-71.377081286099994,gran valparaiso,1791806.15
6096,WMQUI,WMQUIU1,-33.360947000000003,-70.701257999999996,-33.360947000000003,-70.701257999999996,gran santiago,666540.77
248,ORTRF,ORTRFU9,-33.393149999999999,-70.642399999999995,-33.393552307000000,-70.643234600499994,gran santiago,284463.51
366,AVIUM,AVIUMU1,-33.440306000000000,-70.626277999999999,-33.439920768699999,-70.626665371300007,gran santiago,155702.92
6296,CIRCS,CIRCSU9,-39.843139999999998,-73.248559999999998,-39.843910462600000,-73.249402017500003,valdivia,3407449.09
13836,CLQC2,CLQC2C,-33.543900000000001,-70.743995999999996,-33.544829088199997,-70.744639598199996,gran santiago,4899825.71
1112,PQDEF,PQDEFU8,-33.568330000000003,-70.552970000000002,-33.568742791299996,-70.551608858099996,gran santiago,1810502.48
17158,GAUDI,GAUDIW2,-33.013306000000000,-71.550500000000000,-33.012612583699998,-71.551193870299997,gran valparaiso,159829.52
26180,MCOUS,MCOUS9A,-33.441800000000001,-70.649900000000002,-33.441598846500000,-70.649900000000002,gran santiago,5568.66
4536,PRIME,PRIMEU7,-33.537033000000001,-70.716498999999999,-33.536530116300000,-70.715454027099995,gran santiago,3019655.15
3306,ENNCA,ENNCAU7,-22.428889000000002,-68.926666999999995,-22.428087447799999,-68.926742865199998,calama,23192640.37
1788,MBIRF,MBIRFU1,-33.420077999999997,-70.598624999999998,-33.420077999999997,-70.598624999999998,gran santiago,47322.64
2298,F242F,F242FU1,-33.440283000000001,-70.650893999999994,-33.440283000000001,-70.650893999999994,gran santiago,7692.86
2515,IQQDP,IQQDPU2,-20.230929000000000,-70.137348000000003,-20.231364510100001,-70.137615974900001,gran iquique,420548.42
4095,DHSG1,DHSG1A,-33.369098999999999,-70.531799000000007,-33.368752458800003,-70.531950027899995,gran santiago,1423335.86
81,HAPO6,HAPO6U3,-33.408709999999999,-70.534019999999998,-33.408930526200002,-70.533923846899995,gran santiago,166098.90
5632,CLCOF,CLCOFU8,-39.810093000000002,-73.218964000000000,-39.811148941600003,-73.217325768400002,valdivia,6077569.97
25974,LACOF,LACOF9A,-37.469549999999998,-72.350680555599993,-37.469285870000000,-72.350621875399995,los angeles,127782.98
9810,CHRF2,CHRF2L0,-18.467187700000000,-70.305665000000005,-18.467187700000000,-70.305665000000005,arica,4380400.98
967,SPIDA,SPIDAU7,-36.840401000000000,-73.085534999999993,-36.840034074400002,-73.084275342500007,gran concepcion,4514401.96
1289,IRQC1,IRQC1L0,-33.476700000000001,-70.661797000000007,-33.476700000000001,-70.661797000000007,gran santiago,1056163.43
6768,ORPRI,ORPRIW3,-36.816522999999997,-73.049597000000006,-36.816798194199997,-73.050541456199994,gran concepcion,684925.50
1482,MMORT,MMORT9B,-33.692478000000001,-71.215903999999995,-33.693207227899997,-71.215495302400001,melipilla,2097539.86
2397,HBCAV,HBCAVU8,-20.232952000000001,-70.145950999999997,-20.233260184999999,-70.146226604899994,gran iquique,143451.26
2219,SCBLS,SCBLSU2,-29.867432000000001,-71.234741999999997,-29.867828195000001,-71.234661439800007,gran la serena,24292016.31
2832,SUPDV,SUPDVBA,-33.445683330000001,-70.606841666700006,-33.445012818300000,-70.606841666700006,gran santiago,283297.57
6108,TIEG1,TIEG1Z,-27.515015500000001,-70.277525800000006,-27.516021267500001,-70.279490030900007,copiapo,292644433.90
571,HAPO1,HAPO1U9,-33.417782000000003,-70.548850000000002,-33.417701735000001,-70.548585794800005,gran santiago,352343.39
2637,COQEN,COQEN43,-29.965066000000000,-71.322158000000002,-29.964462604800001,-71.322988046299997,gran la serena,1824120.84
13245,ARAPO,ARAPOU7,-37.247430000000001,-73.330050000000000,-37.246813629899997,-73.329400285500000,arauco,24808798.29
839,SPORF,SPORFU7,-33.020766999999999,-71.540503999999999,-33.019634673799999,-71.541283679700001,gran valparaiso,588318.70
2287,ALALF,ALALFU1,-33.393901999999997,-71.620193000000000,-33.392317219799999,-71.620527689499994,el quisco,51091380.33
3582,CHIGF,CHIGFU9,-36.915955599999997,-73.025527800000006,-36.916448656299998,-73.027222159199994,gran concepcion,4811287.35
542,IDABA,IDABAU9,-33.426389000000000,-70.653889000000007,-33.426911612100000,-70.654250531399995,gran santiago,310145.79
412,SACUD,SACUDU2,-33.580500000000001,-71.613360999999998,-33.581002883700002,-71.613360999999998,gran san antonio,2129153.01
1911,ATFC1,ATFC1U1,-23.638767000000001,-70.386086000000006,-23.638526135100001,-70.386649847000001,antofagasta,999290.71
7086,HVIT1,HVIT1U7,-33.387188000000002,-70.576299000000006,-33.387496185000003,-70.575989289999995,gran santiago,156545.83
1903,PPLLA,PPLLA10,-29.960960000000000,-71.348134000000002,-29.960591218600001,-71.348871270199993,gran la serena,6409360.74
709,QNRG1,QNRG1W3,-33.436194999999998,-70.691695999999993,-33.437101264100001,-70.692456430999997,gran santiago,414240.95
1735,ITEJF,ITEJFU3,-39.806060000000002,-73.255300000000005,-39.806263758000000,-73.256804228700005,valdivia,14473820.72
1434,TTEC1,TTEC1W2,-33.455502000000003,-70.741600000000005,-33.456690585099999,-70.741348796699995,gran santiago,994162.35
368,MBIAC,MBIACU7,-23.596056000000001,-70.391357999999997,-23.595050232500000,-70.391357999999997,antofagasta,2313749.77
3532,CSNF2,CSNF2L0,-33.016700999999998,-71.557998999999995,-33.016700999999998,-71.557998999999995,gran valparaiso,380419.85
7314,CRCNF,CRCNFU9,-34.961052770000002,-71.229555555600001,-34.961656230499997,-71.230830941400001,curico,15361702.37
6594,MOVPV,MOVPVL0,-33.516742999999998,-70.600497000000004,-33.516742999999998,-70.600497000000004,gran santiago,239492.87
97,SERC2,SERC2L0,-29.903500000000001,-71.252075000000005,-29.903500000000001,-71.252075000000005,gran la serena,277449.03
5077,LANES,LANESU3,-33.443192000000003,-70.649013999999994,-33.443192000000003,-70.649013999999994,gran santiago,1258.09
2496,MINOO,MINOOW1,-33.435983999999998,-70.630253999999994,-33.435768501699997,-70.629946247299998,gran santiago,120990.95
5747,CARCA,CARCAU8,-33.420110999999999,-70.709528000000006,-33.420680934899998,-70.708345280000003,gran santiago,801229.94
983,ERRZF,ERRZF9A,-33.045582000000003,-71.616607999999999,-33.045512140100001,-71.617080652400006,gran valparaiso,264076.15
657,OOPAF,OOPAFU1,-22.482327999999999,-68.933937000000000,-22.481523385999999,-68.933937000000000,calama,5667254.81
2239,PASTF,PASTFU1,-33.415709999999997,-70.593559999999997,-33.415434805799997,-70.594465822700002,gran santiago,5166.98
2151,JUDF2,JUDF2W3,-33.510155550000000,-70.607900000000001,-33.510960163999997,-70.607900000000001,gran santiago,393858.52
1974,VGRAF,VGRAF8X,-33.311190000000003,-70.738820000000004,-33.309803317300002,-70.738527424099999,gran santiago,3211291.46
1006,SARIP,SARIPL0,-33.656944000000003,-70.531666999999999,-33.656944000000003,-70.531666999999999,gran santiago,79077816.32
321,MPEGA,MPEGAU1,-33.452430000000000,-70.569531999999995,-33.452430000000000,-70.569531999999995,gran santiago,143163.28
669,PALOS,PALOSU4,-33.008972219999997,-71.489888890000003,-33.008167606000001,-71.489888890000003,gran valparaiso,3728643.68
649,ECROF,ECROFU2,-33.384349999999998,-70.553358333299997,-33.384625194199998,-70.552452831699995,gran santiago,477266.85
6539,ELBAU,ELBAUU2,-33.633305999999997,-70.736917000000005,-33.634002816200002,-70.736433802099995,gran santiago,8108128.10
3381,COCE3,COCE3U2,-33.417493999999998,-70.606155999999999,-33.417493999999998,-70.606155999999999,gran santiago,13852.76
3593,ENERF,ENERFU7,-33.444661000000004,-70.645252999999997,-33.444661000000004,-70.645252999999997,gran santiago,56816.76
9781,PEDRF,PEDRF8X,-33.508507000000002,-70.613242999999997,-33.507624895200003,-70.613628050499997,gran santiago,379854.23
3590,LOCHF,LOCHFW1,-39.366759999999999,-72.634929999999997,-39.366113505100003,-72.635926577099994,loncoche,40523074.29
1861,LVARA,LVARAU1,-41.423808000000001,-72.913442000000003,-41.422588571699997,-72.914380903700007,gran puerto montt,14647302.42
651,PNSUR,PNSURU8,-29.975861110000000,-71.292249999600003,-29.976451797999999,-71.292822186699993,gran la serena,5830732.37
0,FALAG,FALAG,-41.441020000000002,-73.036659999999998,-41.441020000000002,-73.036659999999998,gran puerto montt,41411735.90
485,LUFCB,LUFCBW3,-40.295999999999999,-73.080528000000001,-40.296268204699999,-73.081137070099999,la union-rio bueno,119347227.07
0,HMUVI,HMUVI,-33.398518000000003,-70.600819999999999,-33.398518000000003,-70.600819999999999,gran santiago,855723.97
1616,MUSAC,MUSACU9,-33.453080999999997,-70.686184999999995,-33.453080999999997,-70.686184999999995,gran santiago,43502.10
6743,RANC3,RANC3U1,-34.185670000000002,-70.758719999999997,-34.184764809299999,-70.758719999999997,gran rancagua,2415131.82
815,ENCOQ,ENCOQU4,-29.946780000000000,-71.290959999999998,-29.946780000000000,-71.290959999999998,gran la serena,721613.63
629,GMIC1,GMIC1A,-33.558700999999999,-70.564994999999996,-33.557829979799997,-70.564391535900000,gran santiago,1199204.96
204,SUEG1,SUEG1X,-33.432597999999999,-70.603995999999995,-33.431592232500002,-70.603995999999995,gran santiago,201884.47
2729,CARCU,CARCUU8,-33.446010000000001,-70.642764999999997,-33.446561646100001,-70.642383296999995,gran santiago,105517.50
5250,VTRTC,VTRTCU8,-33.411662000000000,-70.579936000000004,-33.411561423300000,-70.579936000000004,gran santiago,30926.84
2065,WMAF2,WMAF2U8,-33.521479999999997,-70.555899999999994,-33.521755194199997,-70.554993065299996,gran santiago,1071028.53
6801,CURI4,CURI4U3,-34.969166999999999,-71.200277999999997,-34.967947571700002,-71.201137134400000,curico,13974293.44
2610,CEPAR,CEPARU7,-33.402225000000001,-70.578986999999998,-33.402124423300002,-70.578986999999998,gran santiago,24328.97
1114,ECHEP,ECHEPW1,-33.382427000000000,-70.773460000000000,-33.382001944300001,-70.772368368599999,gran santiago,11868209.91
5346,OGLPC,OGLPCU1,-30.591388999999999,-71.175278000000006,-30.591819996600002,-71.174681307399993,ovalle,15177350.45
2512,CRCEB,CRCEBAA,-34.986950000000000,-71.232950000000002,-34.986230901600003,-71.233686485600003,curico,1276472.51
7545,BHPCP,BHPCPU3,-33.403779000000000,-70.570238000000003,-33.403779000000000,-70.570238000000003,gran santiago,113578.29
2847,ARPLE,ARPLEU7,-35.852110000000003,-71.586280000000002,-35.851070376499997,-71.585813161800004,linares,4388080.90
10124,SENOS,SENOSW2,-33.433394999999997,-70.707552000000007,-33.433797306999999,-70.706717012599995,gran santiago,680345.19
982,HAP10,HAP10U3,-33.404280000000000,-70.574770000000001,-33.404250891700002,-70.574572252199999,gran santiago,15206.96
910,CTCOL,CTCOLU9,-38.760119000000003,-72.715435999999997,-38.761017873000000,-72.716403271999994,gran temuco,50883284.27
116,PPERF,PPERFU1,-36.827100000000002,-73.041200000000003,-36.826925350300002,-73.039962586200005,gran concepcion,382017.16
476,MLLOF,MLLOFU3,-33.607469999999999,-70.859489999999994,-33.608107583600002,-70.861131728999993,gran santiago,3981315.60
621,FCORR,FCORRU3,-33.392297220000003,-70.592013888899999,-33.393168240199998,-70.592616207299997,gran santiago,288316.23
710,SFLC1,SFLC1A,-33.373894000000000,-70.516998000000001,-33.372888232500003,-70.516998000000001,gran santiago,755751.48
4792,HSFR2,HSFR2U3,-33.375421000000003,-70.539946000000000,-33.375018693000001,-70.539946000000000,gran santiago,600810.10
1615,FBRFC,FBRFCU1,-33.419773999999997,-70.598264999999998,-33.418387317300002,-70.597972058799996,gran santiago,48962.80
42,TACEF,TACEFU7,-36.776597000000002,-73.108024999999998,-36.775525872700001,-73.108511722399996,gran concepcion,4086960.51
17073,PZLC3,PZLC3A,-33.419243000000002,-70.606880000000004,-33.419243000000002,-70.606880000000004,gran santiago,17768.49
